"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"3380",0.89491438,0.93169446,0.92369542,0.92333289,0.96236397,2.3366727,0.24084752,0.43143506,0.1342707,0.14286333
"3381",0.89492091,0.93581553,0.92648034,0.94799128,0.97433129,2.3572956,0.24158367,0.42381474,0.13221898,0.14486538
"3382",0.89363521,0.85695581,0.89742972,0.96048664,0.9668032,2.5577109,0.11296156,0.4342431,0.13124101,0.13957572
"3383",0.91861138,0.92536612,0.89539528,0.96746044,0.99761932,2.5220815,0.024639246,0.4247354,0.12801485,0.13969552
"3384",0.9133264,0.91283079,0.92728673,0.93541195,1.0116913,2.5287246,0.0089879203,0.44598497,0.13019653,0.14268879
"3385",0.9062011,0.93826654,0.95249751,0.96996448,1.0452088,2.4232937,0.013343398,0.41638737,0.13310844,0.14218577
"3386",0.90802092,0.96626688,0.90793796,0.98185275,1.0611649,2.3533406,-0.033221226,0.39620035,0.13004784,0.14001466
"3387",0.83523966,0.94268858,0.95387495,0.97063551,1.0364009,2.2176016,-0.014296168,0.38786883,0.13027796,0.13953817
"3388",0.8887237,0.9612524,0.92683923,0.94294459,1.0519008,2.1168449,-0.037670117,0.39473106,0.13025969,0.13991904
"3389",0.78613981,0.90868283,0.89604331,0.94828986,1.0265788,1.9870975,0.0082692732,0.43421815,0.12544681,0.1390994
"3390",0.90376952,0.8779746,0.93068291,0.9081977,0.99530149,2.0973004,0.06642225,0.46910736,0.11793283,0.14528423
"3391",0.91033301,0.86465949,0.90354966,0.9733331,1.0068486,2.1184057,0.10141898,0.44813227,0.12292402,0.15003346
"3392",0.88451339,0.93505782,0.94012399,0.9555513,1.0390849,1.9442442,0.19977924,0.44851411,0.12076911,0.14566188
"3393",0.87239917,0.92779094,0.91576755,0.94630958,1.0133455,2.0004396,0.19274395,0.48955727,0.11943987,0.14210876
"3394",0.86239613,0.93941461,0.8928337,0.96552436,0.96468587,2.0446335,0.21005883,0.48830348,0.11960755,0.14236379
"3395",0.87296432,0.90662115,0.94004071,1.0267992,1.0164941,2.1208315,0.29353813,0.48550381,0.1269576,0.13779803
"3396",0.87434622,0.93520707,0.90165488,1.0151171,0.97978413,2.0935446,0.29249505,0.48453192,0.12179026,0.14161142
"3397",0.84817789,0.93166315,0.88988485,0.89159788,0.98848043,2.3790206,0.25753207,0.49062404,0.11826708,0.13532559
"3398",0.90189018,0.88783597,0.924082,0.89575942,0.94878431,2.4451862,0.28354673,0.45661389,0.12153207,0.13158868
"3399",0.91016591,0.88813343,0.88622287,0.96698218,1.0029683,2.4779674,0.32092407,0.42842312,0.1281129,0.13134096
"3400",0.82772924,0.87727059,0.92328772,0.9144546,1.0110474,2.5329476,0.33005342,0.44748144,0.12568025,0.13231276
"3401",0.83750071,0.86158729,0.90554272,0.94626547,0.97081935,2.439052,0.35806064,0.44371915,0.1235108,0.13244453
"3402",0.91541189,0.84003746,0.95338273,0.98638349,1.0319409,2.5480339,0.34614434,0.41246322,0.12977496,0.13934948
"3403",0.89388746,0.91461416,0.88779135,0.92228992,1.0020755,2.5626848,0.33362805,0.41695294,0.11815055,0.14521447
"3404",0.88571455,0.89949296,0.9072095,0.89317206,0.97702296,2.5339803,0.28463532,0.40741744,0.11803229,0.13785009
"3405",0.86002649,0.89509633,0.90051118,0.92650216,0.96562307,2.2453769,0.27432516,0.35362679,0.13637784,0.14102021
"3406",0.87376263,0.87201682,0.88993401,0.91455353,0.98474491,2.3873239,0.31844305,0.36444788,0.13642551,0.14380152
"3407",0.87195935,0.8902628,0.89313049,0.97624976,0.99046241,2.3207141,0.2966698,0.37250806,0.14007468,0.15003063
"3408",0.89234781,0.88092333,0.88277459,0.96320797,1.0338691,2.2657375,0.30803878,0.41040869,0.15399689,0.15468965
"3409",0.8530827,0.90575206,0.92089472,0.97749898,1.0473106,2.1818362,0.32264395,0.41902178,0.14841688,0.15238361
"3410",0.89610633,0.89169129,0.90697559,0.87873624,0.96437706,2.256691,0.23388877,0.40291651,0.14737395,0.15531385
"3411",0.91049739,0.92360923,0.9083068,0.96445778,1.0068466,2.1594474,0.24304677,0.39029092,0.14755299,0.16195986
"3412",0.86005383,0.86143241,0.87334165,0.96635114,0.95750093,2.6820444,0.23836489,0.39978809,0.1372119,0.15110382
"3413",0.77519972,0.88650169,0.98847462,0.9564008,0.99845519,3.0921818,0.23385458,0.39342055,0.14105494,0.15082301
"3414",0.81045171,0.88429132,0.94342995,0.97561641,0.98539355,2.9254272,0.24092132,0.39080058,0.1407232,0.14601472
"3415",0.80490136,0.91205459,0.96677329,0.9687916,0.99123312,3.0576283,0.22509661,0.39150059,0.1403602,0.14483712
"3416",0.91907663,0.91513338,0.9243118,0.96304912,1.0241791,2.8310903,0.18632232,0.39024933,0.13933442,0.14854558
"3417",0.95165873,0.92901798,0.89453925,0.96916748,1.0351855,2.6165061,0.17049666,0.43315648,0.13763975,0.15294749
"3418",0.86202411,0.88435862,0.8564212,0.91220976,0.97557133,2.9683543,0.19328004,0.42680339,0.1437228,0.15071951
"3419",0.89300635,0.86537445,0.92530578,0.94911969,0.99722331,2.8514396,0.19320497,0.43332508,0.14366386,0.15287751
"3420",0.83920435,0.87784943,0.88572766,0.94967384,1.0072665,2.7371117,0.26492355,0.44093684,0.13397246,0.14893397
"3421",0.96586481,0.90911576,0.93183961,1.0104671,1.000548,2.7156413,0.27418498,0.42917031,0.1352501,0.14933871
"3422",0.98186741,0.91881688,0.94536754,0.98273592,1.0031748,2.5098204,0.26370618,0.42735659,0.13755606,0.15001586
"3423",0.92083438,0.92404506,0.96922568,0.94722875,1.0305501,2.7325993,0.23800428,0.43288548,0.14702849,0.1426566
"3424",0.91179676,0.94850078,0.98715449,0.99880204,1.0394574,2.7273029,0.20676385,0.40841895,0.14528911,0.13843021
"3425",0.94720089,0.9635737,0.98722632,0.98991643,1.0842701,2.704278,0.19733184,0.42934901,0.12968556,0.13776813
"3426",0.9629622,0.94807548,0.95963365,1.0149046,1.1131522,2.7503153,0.18670415,0.4394827,0.13038928,0.13794859
"3427",0.98485707,0.94327874,0.96728659,1.0091513,1.0796752,2.7221996,0.24359568,0.44704258,0.13240398,0.13474999
"3428",0.93954377,0.9241685,0.97898886,0.98109721,1.0407277,2.8032587,0.22811576,0.46764317,0.12782491,0.13960791
"3429",0.9179838,0.87775106,0.87040691,0.93981638,1.0184378,2.6472222,0.21628524,0.44679491,0.12908732,0.13699461
"3430",0.88246514,0.86739587,0.89991934,0.93166144,1.0076745,2.6960995,0.22278336,0.45122834,0.12632013,0.13816694
"3431",0.85890049,0.91934282,0.90663292,0.99721189,0.94805837,2.5714822,0.22937378,0.42664666,0.12711985,0.14008961
"3432",0.91284755,0.86614105,0.91389126,0.950817,1.0047709,2.4375882,0.19853396,0.41934548,0.12940511,0.13881412
"3433",0.89525183,0.95650546,0.95958633,1.0268759,1.012771,2.0473848,0.22996391,0.37810793,0.12814991,0.14182386
"3434",0.88318006,0.96695067,0.9624464,1.0154417,1.0302753,2.1999658,0.21431571,0.35487833,0.12920147,0.14257533
"3435",0.87317337,0.87397787,0.84643455,0.93407527,0.99007357,2.4543208,0.28295369,0.44612804,0.12544585,0.1452436
"3436",0.84869059,0.88120305,0.87031196,0.97396751,0.99215661,2.3861163,0.31146124,0.41956457,0.1312526,0.14168348
"3437",0.8291095,0.91687491,0.91165217,0.95952821,1.0049204,2.3170866,0.28134846,0.33320301,0.14132115,0.14956244
"3438",0.90738504,0.90565152,0.94892866,0.96276179,1.0335242,2.2839749,0.28969841,0.31473264,0.1443841,0.15101705
"3439",0.86781565,0.87940998,0.9322801,0.96883439,1.0470612,2.2575018,0.2938691,0.31772299,0.14064609,0.1508103
"3440",0.87488405,0.90740728,0.86307306,1.00752,0.98327298,2.2602994,0.24265927,0.3430935,0.13283975,0.15350446
"3441",0.93786846,0.90558671,0.95745051,0.94159971,0.98653172,2.3121489,0.23986691,0.3080258,0.12632239,0.14975616
"3442",0.95468902,0.94891346,0.94278969,1.0665612,1.0433163,2.0216279,0.37444111,0.33170654,0.11880199,0.1407011
"3443",0.9050453,0.89673003,0.93876784,0.93997901,0.98462017,2.2683542,0.34546629,0.38257671,0.1228202,0.14298454
"3444",0.94255438,0.91862974,0.93799909,1.0183488,1.0430771,1.7454848,0.33714268,0.37268654,0.13043134,0.14488418
"3445",0.86385073,0.86363987,0.9311583,0.90593469,0.9646182,1.5185811,0.31778052,0.36258015,0.12583789,0.14480781
"3446",0.85842429,0.84769066,0.93860004,0.92712222,1.0194289,1.6602895,0.31874144,0.36670926,0.12103326,0.1424766
"3447",0.84758064,0.89660452,0.90195995,0.92249133,0.97753637,1.8239335,0.30686805,0.37199933,0.11572703,0.14205621
"3448",0.8816739,0.85599519,1.0140478,0.98544928,1.022919,1.8646819,0.2863824,0.36446984,0.1101222,0.14548972
"3449",0.89712432,0.87831711,0.99984772,1.0106896,1.0418469,1.8988606,0.30154188,0.37432182,0.10985609,0.14538596
"3450",0.86704495,0.92193298,0.94769612,0.95989202,0.97305054,1.7785489,0.3436521,0.37252267,0.10453339,0.14970181
"3451",0.80315903,0.89908177,0.91680783,0.95435284,0.98784754,1.9098117,0.28523203,0.33229724,0.10948186,0.14880533
"3452",0.8186883,0.84423998,0.88708348,0.9130941,0.97848734,2.4542912,0.3198274,0.30230582,0.10729379,0.14348019
"3453",0.95695579,0.91561366,0.98773607,0.99552033,1.0454167,1.8777452,0.3534917,0.29765589,0.12867244,0.13863349
"3454",0.98435698,0.91605202,0.930443,0.99102554,0.99602643,1.8824245,0.34701079,0.30431539,0.129542,0.14496145
"3455",0.90724616,0.89650733,0.89436906,0.96683985,0.97381617,2.3428512,0.36568429,0.30880725,0.11678747,0.14180884
"3456",0.86889541,0.89829785,0.90875897,0.87296464,0.98954505,2.4948898,0.35605074,0.33303748,0.11687072,0.14160333
"3457",0.90354662,0.88703068,0.84296666,0.91958459,1.0184493,2.282086,0.29926915,0.32149488,0.11319532,0.13590482
"3458",0.87138227,0.91074658,0.90301901,0.95758375,1.0240009,2.1720111,0.30792302,0.34442708,0.1176586,0.1371283
"3459",0.88590561,0.93753094,0.94212084,0.93383397,1.0042488,2.6539062,0.33177903,0.34374772,0.11576037,0.13957427
"3460",0.86957276,0.92240625,1.0147617,0.99133141,0.97778908,2.5510372,0.33996322,0.35576747,0.11253215,0.14337226
"3461",0.89396748,0.93535357,0.97918647,0.96302769,1.0080781,2.503659,0.32143899,0.36169156,0.10950889,0.14552217
"3462",0.91239821,0.93221282,1.0376474,0.9612773,1.0136976,2.4559418,0.34572761,0.34859744,0.1231224,0.14641008
"3463",0.94981417,0.96024976,1.0480305,0.98363588,1.0010089,2.4548837,0.35469764,0.35109544,0.12529054,0.14071751
"3464",0.87456966,0.86242472,0.88313656,0.89115403,1.0000668,2.6781831,0.33573105,0.33204358,0.12026295,0.1402049
"3465",0.83998337,0.89418076,0.88850812,0.95233624,0.96512581,2.5455113,0.28108531,0.33556508,0.11710939,0.14604433
"3466",0.86758993,0.90196491,0.96033605,0.97656604,1.0021752,2.4387272,0.20958951,0.35441896,0.13040917,0.14448847
"3467",0.8821856,0.92498281,0.93050911,0.97736634,1.0102297,2.4195677,0.22136812,0.36067848,0.13398781,0.14650663
"3468",0.93197768,0.91043569,0.89441048,0.92990756,1.0372712,2.2541929,0.19924684,0.36815837,0.13056492,0.15077901
"3469",1.0075833,0.89944737,0.92306268,0.89155805,0.96310615,2.2818352,0.20655694,0.35823784,0.12717969,0.14727081
"3470",0.91676623,0.86940261,0.82997042,0.97505183,0.97205494,2.2376694,0.23663847,0.38133547,0.13019929,0.14381612
"3471",0.91126343,0.89847025,0.90614719,0.96282615,0.98099558,2.323531,0.24095344,0.37143908,0.12822074,0.14083998
"3472",0.86049923,0.89890199,0.87958179,0.9126757,0.93394773,2.3828456,0.28518979,0.37826293,0.12487474,0.1432689
"3473",0.81330748,0.866414,0.91415318,0.94158069,1.0107877,2.1823871,0.23925392,0.38160098,0.1182952,0.14994965
"3474",0.75739577,0.93801251,0.88586736,0.93731095,0.99216427,2.3278446,0.22753616,0.39417429,0.12061222,0.1517267
"3475",0.90478279,0.92911831,0.85235069,0.96258225,0.93926529,2.554686,0.23542822,0.41232548,0.12639686,0.15427976
"3476",0.97024378,0.83553848,0.9281132,0.93240379,0.98448906,2.2469211,0.31120027,0.40600567,0.11751756,0.15463642
"3477",0.95149938,0.88785041,0.92953154,0.95777789,1.0086861,2.4924784,0.28706209,0.37224933,0.12214156,0.15772789
"3478",0.93308295,0.88709787,0.95055459,0.94657506,1.0081819,2.1828767,0.29686104,0.33385528,0.11782878,0.15024637
"3479",0.88681329,0.9211641,0.89730259,0.97392205,0.99478499,2.3648005,0.2747389,0.32345773,0.11833996,0.14885519
"3480",0.91344164,0.96263253,0.88293802,0.95553127,0.99823335,2.254734,0.28759437,0.3440679,0.11576738,0.14970145
"3481",0.93731331,0.91370631,0.90479825,0.99488571,1.0289684,2.2627571,0.27125018,0.37592626,0.11432203,0.15087603
"3482",0.8561003,0.91086874,0.87177517,0.91351363,0.96969814,2.3771304,0.26281435,0.37730006,0.10604458,0.15132407
"3483",0.86698226,0.90340459,0.90983368,0.96909054,1.0239132,2.380659,0.22972111,0.37722256,0.11432136,0.15152632
"3484",0.98099437,0.89768596,0.93870166,0.95682193,0.98333534,2.3206522,0.19446848,0.33375226,0.10906762,0.14846026
"3485",0.83173895,0.87717127,0.9014601,0.95195797,1.0088046,2.3332115,0.20257934,0.33292908,0.11398779,0.14882054
"3486",0.89812017,0.87270316,0.89887503,0.96655202,1.0220668,2.5148455,0.12768103,0.34427842,0.11988976,0.14644914
"3487",0.87073633,0.91836311,0.93581063,0.95569139,0.98428761,2.8592205,0.082017385,0.37080519,0.12704625,0.14642257
"3488",0.85464664,0.91844768,0.95196438,0.97596044,1.0703186,2.4981607,0.11034354,0.41958945,0.13450434,0.1403661
"3489",0.8115031,0.89703464,0.91676337,0.98919826,1.026181,2.4931234,0.085714045,0.39923531,0.13470131,0.14239588
"3490",0.851057,0.85509127,0.89825348,0.9702668,0.96822047,2.703482,0.088477355,0.41093903,0.1328534,0.14598568
"3491",0.8624485,0.84162604,0.85378666,0.96036555,0.95795649,2.9565082,0.081875257,0.40094481,0.13438645,0.14697213
"3492",0.84254176,0.87861831,0.90999606,0.94932091,0.93552442,2.9118966,0.15514814,0.44515904,0.14308048,0.1510136
"3493",0.87561313,0.90003529,0.8962033,0.8600855,0.96280491,2.8671185,0.12588759,0.41751705,0.13768313,0.15155203
"3494",0.85270359,0.90358194,0.86532522,0.93825096,0.97064329,2.3398147,0.18296512,0.39874868,0.15069257,0.14913033
"3495",0.81294787,0.89277664,0.89985955,0.91577711,1.0252467,2.373376,0.22144884,0.39922507,0.14129481,0.14891974
"3496",0.87512463,0.89291779,0.88386199,0.97532208,0.95771735,2.2706403,0.20906441,0.42024826,0.14650988,0.13639457
"3497",0.87129685,0.86026476,0.88126268,0.95790856,0.97139944,2.3813356,0.19742998,0.41756583,0.1455237,0.13622353
"3498",0.92788228,0.94712164,0.91835776,0.95884301,1.0208729,2.1314231,0.17040338,0.42868287,0.15151181,0.13291003
"3499",0.87952302,0.92044572,0.80568899,0.93739933,0.98105396,1.9294478,0.15575562,0.44117555,0.16023303,0.12851781
"3500",0.85712823,0.91815753,0.89978762,0.90969402,1.0189014,2.415465,0.15318913,0.40685216,0.14717174,0.13047092
"3501",0.7876493,0.92853582,0.93061983,0.9634276,1.0496321,2.1988898,0.086903501,0.42470911,0.15242214,0.12731693
"3502",0.91008841,0.88140273,0.91869345,0.98480305,0.93832024,2.3395781,0.13691735,0.37390088,0.14800817,0.13926683
"3503",0.90243098,0.90826291,1.0129318,1.0572383,1.0779231,1.996919,0.13254749,0.3648431,0.13064686,0.13993484
"3504",0.92440249,0.95476657,0.96117148,0.96339737,1.018621,2.22814,0.12879139,0.38180898,0.1327528,0.13414152
"3505",0.83472023,0.86816687,0.95728616,0.95241455,1.0391321,2.2060338,0.16743069,0.40576226,0.13000278,0.13898581
"3506",0.84768493,0.89598041,0.935114,0.91874422,1.0233669,2.2110401,0.17686619,0.40344063,0.13288919,0.13964934
"3507",0.84048078,0.8737577,0.94933251,0.92853741,1.033479,2.3916229,0.14600008,0.42238976,0.13232364,0.14080896
"3508",0.85176651,0.90113888,0.93432697,0.95297998,0.97174216,2.141501,0.14191491,0.39265068,0.13584463,0.13493635
"3509",0.88099183,0.91665838,0.95691075,0.96788697,1.018196,2.466565,0.19688517,0.40779786,0.12988926,0.13498906
"3510",0.8366766,0.9412355,0.94207049,0.95932796,1.0340283,2.3946907,0.17507663,0.43170257,0.13868468,0.13732427
"3511",0.86744901,0.91480688,0.94102756,1.0059953,0.99356052,2.1914285,0.22813143,0.39231784,0.1312942,0.13476846
"3512",0.90120199,0.9138225,0.93348403,0.9898326,0.98006766,2.1076399,0.25165591,0.3947107,0.13151637,0.13713854
"3513",0.8728115,0.88117956,0.92837921,0.98058179,0.96073121,2.7989698,0.17869617,0.42133724,0.12728088,0.13062731
"3514",0.87347728,0.94996451,0.93246281,0.93411678,0.99546088,2.6590605,0.19413114,0.42324959,0.12664735,0.13143904
"3515",0.83294836,0.87564844,0.96494135,0.97174029,1.0086448,2.5052216,0.19023889,0.41533448,0.12924047,0.12937553
"3516",0.83870403,0.90245291,0.99445547,0.99622063,0.97196794,2.4137383,0.17264967,0.42784937,0.12412572,0.13029618
"3517",0.83549712,0.85673419,0.90290375,0.93091105,0.97928809,2.6500314,0.17608384,0.39243947,0.12931693,0.13019606
"3518",0.84175615,0.88705236,0.95532674,0.95128627,0.99201312,2.6560592,0.18215914,0.36465669,0.13002866,0.12990304
"3519",0.90611149,0.94326166,1.0112571,1.0222809,1.0832595,2.3045595,0.16502194,0.39426879,0.1288025,0.13762159
"3520",0.88745808,0.9247753,0.93266394,0.95909671,0.97815163,2.6358615,0.18013107,0.37703061,0.13477901,0.13997091
"3521",0.85895203,0.89038377,0.90286886,0.99234087,1.0453461,2.4489642,0.2284316,0.41414088,0.12568962,0.13470731
"3522",0.86164674,0.90168679,0.97418704,0.99801189,1.0301204,1.7831619,0.18261984,0.43180352,0.13000877,0.13980201
"3523",0.81361231,0.90843221,0.9304359,0.93403784,0.98358784,2.011669,0.11937543,0.36767851,0.12595037,0.13846537
"3524",0.86305763,0.93020664,0.90911393,0.90847143,1.0004989,2.0950183,0.13590186,0.38132422,0.11997862,0.14202764
"3525",0.91631183,0.91597488,0.890546,0.91690849,0.93755637,2.2830058,0.069613549,0.35670728,0.1242035,0.15099463
"3526",0.84177684,0.93079263,0.89601387,0.92302437,1.0204282,2.1909268,0.20687056,0.31951045,0.10964673,0.14942866
"3527",0.89938304,0.8928091,0.90692844,0.94595225,1.0064576,2.3621351,0.16884553,0.31107145,0.11953814,0.15691579
"3528",0.85107932,0.94709173,0.92221107,0.99997166,0.99634356,2.2442314,0.1948222,0.32848708,0.11383802,0.15535952
"3529",0.82308559,0.91490003,0.95075021,0.95373983,1.0211116,2.0744775,0.17173972,0.32422242,0.10540003,0.15502222
"3530",0.86785661,0.87476981,0.93289335,0.89944347,1.0217507,2.2185677,0.18269617,0.32406736,0.10781462,0.15539746
"3531",0.87766859,0.89706266,0.9260444,0.97024072,0.9801725,2.3573251,0.19712356,0.32552769,0.11068665,0.13504962
"3532",0.91055048,0.93527152,0.95796026,0.99440133,1.0251544,2.3660581,0.17762591,0.31186217,0.11993196,0.1316669
"3533",0.89174849,0.91048624,0.92256912,0.97446172,1.0384156,2.7052537,0.15255955,0.39793963,0.12889707,0.13194123
"3534",0.86374832,0.947714,0.94394122,0.9379781,1.0362704,2.7392781,0.1467549,0.34136548,0.13129612,0.13498406
"3535",0.87558822,0.89727114,0.97850379,0.90652686,1.0353546,2.8489885,0.15403187,0.35658299,0.13098183,0.13862345
"3536",1.0030445,0.89112207,0.89542246,0.9893265,1.0028246,2.4383573,0.15850774,0.37723297,0.13496747,0.13396402
"3537",0.86700616,0.90004077,0.98948203,0.94681905,1.0214698,2.2181824,0.15925571,0.42285409,0.13113202,0.14943806
"3538",0.83337445,0.91792134,0.93729109,0.97386768,1.0433747,2.3397126,0.13407656,0.42822966,0.13371364,0.15759775
"3539",0.84049861,0.89851811,0.97808428,0.93853859,1.0420833,2.2999514,0.12081083,0.40563538,0.12634108,0.15763172
"3540",0.86600744,0.90772415,0.88664557,0.9054582,0.9667289,2.333759,0.17713054,0.42622943,0.13273841,0.16073545
"3541",0.89942254,0.90961095,0.94924138,1.0457552,1.0204996,2.2254727,0.18077968,0.40814875,0.1299015,0.16327172
"3542",0.89181779,0.88291823,0.89013681,0.93234309,1.0407193,2.2836501,0.20349452,0.38754744,0.13880853,0.15666136
"3543",0.86564093,0.92141069,0.89590453,0.9408099,1.0095195,2.2410258,0.16358161,0.4359711,0.12531623,0.15767411
"3544",0.83362071,0.87699188,0.85980053,0.92049439,0.94708316,2.5975645,0.36377235,0.46532753,0.13630727,0.14677416
"3545",0.82290596,0.87983364,0.86123262,0.92039718,0.94125522,2.6083391,0.35552664,0.45310496,0.14010827,0.14955908
"3546",0.81894448,0.86399086,0.85674748,0.9066386,0.98708581,2.5260366,0.37782772,0.46736545,0.14022604,0.14491424
"3547",0.8518716,0.89415354,0.896651,0.9314377,0.93775655,2.249942,0.4039395,0.46982644,0.13166583,0.14351144
"3548",0.86017295,0.90204168,0.91843482,0.99630722,1.0315032,2.2406196,0.32823063,0.49576282,0.13202586,0.13675982
"3549",0.87612371,0.91382237,0.9177761,0.99909439,1.0263969,2.391464,0.30974039,0.4941699,0.13178507,0.1378236
"3550",0.78905601,0.87791047,0.86612051,0.91767785,0.95466574,2.9093096,0.3206744,0.50514136,0.12819516,0.14579248
"3551",0.89237941,0.91507775,0.90473799,0.99570188,1.0048874,3.0174389,0.35883654,0.42908256,0.10759571,0.14729386
"3552",0.87278242,0.88861757,0.91554494,0.93719719,1.0055048,3.0635317,0.2845075,0.39707753,0.12120977,0.15061449
"3553",0.84095941,0.92250225,0.95560163,0.94062199,1.0107736,2.9812769,0.24194092,0.40432766,0.11364902,0.14655189
"3554",0.86011014,0.88685813,0.88127392,0.98670432,1.0071773,2.4920963,0.2456043,0.36573595,0.11581732,0.15340364
"3555",0.94116634,0.94254753,0.90846594,0.9890748,1.024628,2.0328827,0.28686259,0.40183501,0.11664394,0.15870787
"3556",0.95965193,0.91902889,0.90367511,0.9576454,0.98705015,2.2637607,0.26362945,0.40049389,0.12144149,0.15029105
"3557",0.90228749,0.93415917,0.98173551,0.94660066,1.0218099,2.4317217,0.25479566,0.38646044,0.1176631,0.15198349
"3558",0.86446902,0.91664235,0.95707008,0.95708696,1.0355899,2.3948174,0.28751643,0.38905817,0.12172063,0.15166284
"3559",0.88929559,0.91139304,0.94508744,0.8980417,0.99589456,2.5480307,0.29354746,0.35821363,0.12392628,0.15050089
"3560",0.92898174,0.90241153,0.89286034,0.94243337,1.0091966,2.0561103,0.24415481,0.43285547,0.12455595,0.14634563
"3561",0.84568425,0.87866056,0.9182616,0.96789531,0.99534091,1.9101838,0.31542513,0.40697429,0.12047312,0.14102194
"3562",0.86649348,0.91598508,0.88125327,0.99362607,1.0052922,1.9204783,0.34883347,0.38014246,0.12129006,0.13972953
"3563",0.92790834,0.94941867,0.91984256,0.97163578,0.9965863,2.0435173,0.34430082,0.372511,0.12404405,0.14154251
"3564",0.87646386,0.88050642,0.91379351,0.90643833,0.96313728,2.5254673,0.28760857,0.37847971,0.10969871,0.1367058
"3565",0.8813535,0.89888847,0.91618443,0.92525581,0.99814863,2.2348084,0.24256971,0.33536585,0.11103068,0.13623376
"3566",0.90064295,0.90550113,0.88496179,0.99346818,1.0220689,2.3865104,0.23880581,0.32335419,0.11029402,0.13636946
"3567",0.89241491,0.88055821,0.88533591,0.99644424,1.0169818,2.3619502,0.22590425,0.32719748,0.11529976,0.13648021
"3568",0.87924726,0.85990801,0.85932254,1.0147549,0.99591613,2.2150023,0.29826203,0.28223327,0.1187604,0.14329312
"3569",0.83806782,0.86043393,0.84158974,0.93936619,0.94381688,2.3256148,0.29882475,0.29323362,0.11344429,0.14143479
"3570",0.82570854,0.96201635,0.93025528,0.92445566,0.99234257,2.4343905,0.35048641,0.29523068,0.1239437,0.14294355
"3571",0.86270667,0.91702501,0.92168211,0.98300249,1.004685,2.5521883,0.35673143,0.33171115,0.12496995,0.14670892
"3572",0.86534674,0.9139905,0.9211083,0.87357252,1.0383362,2.3678161,0.32866319,0.34148148,0.12877781,0.14843193
"3573",0.92248119,0.8750727,0.92617109,0.90256191,1.0200964,2.2686501,0.38202898,0.38622271,0.13671359,0.14198027
"3574",0.88664384,0.8654474,0.90396524,0.87480834,0.98073151,2.2312201,0.38800968,0.35885541,0.1423849,0.14057907
"3575",0.86534051,0.89086906,0.94853546,0.99042537,1.014326,2.6518413,0.4352924,0.36385432,0.12377223,0.13842935
"3576",0.85149378,0.90784623,0.92580114,0.96688363,1.0134576,2.5633744,0.38521833,0.36612642,0.11323903,0.13438836
"3577",0.87674861,0.86028468,0.98629303,0.9930169,0.99476128,2.8043699,0.34138922,0.36016235,0.11165608,0.13257303
"3578",0.87401024,0.90614538,0.85660582,0.90632747,0.9908415,2.7931901,0.38759338,0.37522182,0.118598,0.13854812
"3579",0.86655149,0.89695827,0.91054056,0.94622524,0.95587001,2.7143516,0.36280505,0.36404566,0.1155525,0.13608362
"3580",0.88393261,0.85990632,0.85462515,0.93602757,1.0030743,2.6922355,0.36225056,0.36612503,0.11533202,0.13242092
"3581",0.90785001,0.91302728,0.93146798,0.95894995,1.0275061,2.587365,0.40979835,0.43650018,0.11139768,0.13833774
"3582",0.89016692,0.84963279,0.85228714,0.91088647,0.95246119,2.6777717,0.40306063,0.42364787,0.13234983,0.14213179
"3583",0.92997179,0.96820231,0.93106036,0.9610303,1.0156952,2.3959528,0.4467754,0.37523659,0.1421598,0.13978678
"3584",0.92491813,0.85447399,0.90945762,0.92016516,1.008607,2.4978615,0.45496084,0.32221359,0.14010578,0.14393533
"3585",0.88985596,0.94644794,0.94762283,0.96426735,0.97637286,2.5571592,0.41748074,0.32462781,0.14796893,0.1485265
"3586",0.85153883,0.86679611,0.97598197,0.94649657,0.96693449,2.5157841,0.40400565,0.39453223,0.14548374,0.14584539
"3587",0.8489477,0.86697597,0.97795733,0.94479546,0.96954659,2.5258122,0.40344763,0.39638002,0.14518915,0.14600792
"3588",0.85654065,0.9105968,0.96012105,0.96315991,0.99842808,3.0749607,0.34559578,0.39899571,0.14103729,0.14417907
"3589",0.86825817,0.91539368,0.9732179,0.96716124,1.0020586,3.1317788,0.34100482,0.38814565,0.13950579,0.14469436
"3590",0.85959431,0.89224143,0.96812879,0.98731528,1.0121692,2.7218261,0.27452972,0.41695289,0.13110686,0.13889691
"3591",0.856399,0.91166472,0.93458439,0.89564264,0.98938262,2.5483519,0.28245316,0.42455387,0.13271362,0.13793916
"3592",0.84912669,0.91493979,0.92875297,0.90405193,0.9909437,2.6266851,0.28948338,0.41604981,0.13268978,0.14098872
"3593",0.83204795,0.9673826,0.93210304,0.96704565,0.98010588,2.6931319,0.20950265,0.35981717,0.13626877,0.1403942
"3594",0.83946034,0.95145677,0.87519502,0.95148486,1.0218109,2.8073194,0.18197275,0.34040741,0.13507098,0.1385775
"3595",0.83613385,0.95110093,0.86707464,0.95907552,1.009983,2.8484895,0.19548689,0.34486178,0.13399261,0.14048753
"3596",0.82113986,0.93930893,0.92053298,0.93157155,0.99848142,2.7024773,0.22463932,0.35253504,0.13926666,0.13959664
"3597",0.9082394,0.93632157,0.90778598,0.99004774,1.0171046,2.5025219,0.25023363,0.36229063,0.12957371,0.13958389
