"","mu_w1","mu_w2","mu_w3","mu_w4","mu_w5","mu_alpha","mu_beta","mu_a_infl","mu_b_infl","mu_sigma_infl"
"3090",0.72115401,0.65483844,0.73683401,0.87256658,0.83449975,1.3489842,0.081618758,-0.34096694,0.0087001633,0.1681595
"3091",0.65055083,0.68576478,0.71466378,0.84533878,0.81747192,1.5599452,0.11592704,-0.36482629,0.010579677,0.16567422
"3092",0.71780879,0.7267119,0.72040513,0.76407305,0.90732924,1.5183713,0.093023868,-0.3603753,0.016176342,0.16154788
"3093",0.69252887,0.76088848,0.7979239,0.8928041,0.92562698,1.5420825,0.10174709,-0.33235201,0.016625619,0.14892103
"3094",0.6731537,0.71497636,0.72648765,0.95231049,0.8875087,1.8794887,0.075347125,-0.35150359,0.016618577,0.15642606
"3095",0.71357706,0.72988094,0.78353807,0.86115533,0.89208166,1.6674485,0.150921,-0.34088217,0.015590062,0.14967708
"3096",0.69152842,0.70407061,0.70728218,0.90668124,0.93017899,1.6534495,0.18248459,-0.44040413,0.024176638,0.14756568
"3097",0.71789622,0.75663824,0.78776848,0.87351841,0.9272219,1.2610799,0.22899681,-0.4014435,0.01780007,0.14674753
"3098",0.64464226,0.69944636,0.68499542,0.7824255,0.90691198,1.5323554,0.17510434,-0.41729832,0.024031872,0.15009842
"3099",0.66922718,0.67038039,0.72244909,0.75638699,0.82135008,1.5404618,0.10526238,-0.36361261,0.037767887,0.15247769
"3100",0.60485643,0.69586499,0.70238976,0.7912128,0.92160164,1.4799368,0.16997789,-0.34103912,0.03801871,0.15962347
"3101",0.64899571,0.71139526,0.73027479,0.82068658,0.85256751,1.5616992,0.18453585,-0.3009693,0.042712412,0.16284274
"3102",0.65808581,0.69894012,0.73183468,0.78806741,0.92377625,1.4898502,0.20889478,-0.30536168,0.04317214,0.16903849
"3103",0.70744703,0.69243013,0.73168325,0.83249007,0.83372475,1.7267819,0.24334742,-0.32674106,0.051328028,0.18877829
"3104",0.72631979,0.7247883,0.75094483,0.92833703,0.93855159,1.4717494,0.26843447,-0.38142337,0.047285417,0.18011194
"3105",0.67213643,0.68267928,0.68845084,0.80462019,0.89767287,1.2631278,0.28641646,-0.38602416,0.024855295,0.18011233
"3106",0.66994645,0.68421481,0.72661292,0.74841704,0.90007599,1.3070785,0.21495613,-0.33833328,0.021719572,0.17333908
"3107",0.55409651,0.7068477,0.73305566,0.78070389,0.85918158,1.5244351,0.18327974,-0.38817145,0.043116432,0.16443233
"3108",0.66250332,0.61716935,0.74117028,0.77095802,0.88486425,1.5662637,0.24006517,-0.41684113,0.03622914,0.17629711
"3109",0.62106328,0.6835664,0.65826611,0.85704731,0.88989447,1.7412872,0.25436374,-0.3365637,0.03778139,0.15185371
"3110",0.47816919,0.68148391,0.7480153,0.80557051,0.90459126,1.6933227,0.2282671,-0.33403668,0.029416268,0.15704725
"3111",0.57878616,0.65025584,0.70698185,0.85959674,0.90384288,1.6947161,0.2598984,-0.31217304,0.028415236,0.16145285
"3112",0.67435924,0.69836107,0.71871643,0.83044712,0.85945842,1.8214074,0.20822961,-0.29098299,0.044465836,0.16494769
"3113",0.68435766,0.66390978,0.74132521,0.82957137,0.91445107,1.9968148,0.2146153,-0.3238437,0.02618438,0.15738683
"3114",0.66287837,0.65915676,0.74167024,0.82779613,0.89575888,1.9697092,0.24107118,-0.43757706,0.021355344,0.16275649
"3115",0.68331601,0.66614632,0.72009132,0.82954138,0.87631529,1.9997424,0.27024,-0.44799682,0.020033786,0.15934626
"3116",0.69920033,0.67154017,0.73902621,0.81755671,0.88470592,2.053048,0.29503699,-0.42377657,0.029901466,0.16526328
"3117",0.68144886,0.64447609,0.69146422,0.7893674,0.90812119,1.954034,0.19940021,-0.43588484,0.033220913,0.16575028
"3118",0.66247561,0.72257968,0.68217296,0.88234257,0.85196789,1.9822423,0.38586625,-0.32052145,0.042481,0.16811474
"3119",0.74393381,0.73464744,0.71198642,0.88554796,0.93560247,1.8041505,0.33508453,-0.37371033,0.035604339,0.16506935
"3120",0.74810642,0.73881411,0.65227461,0.84093821,0.93495606,1.7496675,0.31630529,-0.36907166,0.040960337,0.16573081
"3121",0.68491424,0.75030937,0.74284499,0.81457461,0.94433623,1.8302576,0.28967591,-0.32247387,0.038072181,0.15642545
"3122",0.62219133,0.76089321,0.75470929,0.82301764,0.90837464,1.8728791,0.26783363,-0.31095663,0.03104699,0.15316258
"3123",0.64259572,0.66153421,0.71249895,0.8339695,0.89465108,1.7186591,0.31664591,-0.41365933,0.036386057,0.15307366
"3124",0.64065053,0.73723773,0.6778692,0.84543709,0.84855209,1.5997937,0.26389594,-0.37757043,0.029563409,0.15236038
"3125",0.71528794,0.74502647,0.75360906,0.80188657,0.91848231,1.818986,0.23846795,-0.33207671,0.034786106,0.16353653
"3126",0.66801461,0.71696671,0.67855693,0.84086999,0.90136832,1.6131606,0.22459311,-0.39951459,0.031824787,0.15743536
"3127",0.6722631,0.68439565,0.75663238,0.78135876,0.92305249,1.8719369,0.15249016,-0.38865643,0.022257834,0.1450575
"3128",0.68339403,0.68149636,0.72856588,0.89611413,0.85322769,1.7703544,0.14002486,-0.37432076,0.017724138,0.13794961
"3129",0.72788281,0.72937186,0.6893264,0.71553236,0.91760518,1.9343889,0.09360484,-0.35999181,0.026036433,0.15134091
"3130",0.71064411,0.64953689,0.7375403,0.92521035,0.88963391,1.6907284,0.098064464,-0.40844551,0.039472965,0.15030476
"3131",0.69658523,0.70195391,0.73106913,0.85979098,0.85703687,1.6400726,0.18101299,-0.42352509,0.045441334,0.13628774
"3132",0.73489994,0.68153305,0.70228488,0.86911734,0.91832822,1.5678708,0.22969227,-0.44552043,0.054438872,0.13793027
"3133",0.62820344,0.65627662,0.73029828,0.87578221,0.92633115,1.6076104,0.19303918,-0.40777422,0.046667787,0.14852786
"3134",0.63742008,0.63469159,0.75814121,0.91342123,0.9010943,1.6429615,0.21128944,-0.39713602,0.046837307,0.14385963
"3135",0.63400846,0.65395193,0.77016795,0.89094116,0.95055146,1.6252227,0.19719499,-0.41074124,0.048959495,0.14628835
"3136",0.62489164,0.65593798,0.77612091,0.89260761,0.95379456,1.6193933,0.20178147,-0.40444333,0.048431488,0.14718427
"3137",0.70417611,0.64745257,0.72324355,0.8053782,0.86972347,2.0876068,0.20561341,-0.30967857,0.037260469,0.15149009
"3138",0.70530134,0.64966895,0.72575256,0.80220876,0.86717949,2.1416533,0.22219976,-0.32744808,0.037808562,0.14999276
"3139",0.67785555,0.74733775,0.73710441,0.7726476,0.82625374,1.8882288,0.18460298,-0.29493868,0.029592457,0.15543371
"3140",0.64770673,0.66584995,0.73996859,0.79507236,0.92980552,1.5494916,0.2813674,-0.31073299,0.028719147,0.15973079
"3141",0.6334762,0.63762422,0.61740309,0.75762416,0.86576555,1.5371438,0.29073692,-0.33419709,0.030868498,0.16215879
"3142",0.71167883,0.75432333,0.74925246,0.73474956,0.88708034,1.3408813,0.24917112,-0.29435562,0.029561948,0.1489484
"3143",0.65129599,0.68202963,0.77481177,0.75970827,0.89754586,1.4164415,0.22378122,-0.26770484,0.039114344,0.14292403
"3144",0.66404829,0.62105218,0.69481195,0.81673607,0.86563007,1.428314,0.18699565,-0.22674801,0.033475994,0.14910166
"3145",0.57580393,0.63489437,0.69856906,0.79873197,0.90109979,1.4512665,0.22672096,-0.24650806,0.01978514,0.14208767
"3146",0.58621095,0.63390375,0.71003972,0.83952381,0.88263134,1.4544337,0.26948504,-0.25091422,0.02339006,0.14754307
"3147",0.62363384,0.71265295,0.70582484,0.85165297,0.8963942,1.727212,0.25289902,-0.32504944,0.019962754,0.16501376
"3148",0.64664372,0.69517149,0.6488462,0.73985424,0.85640603,2.0334914,0.26480194,-0.33398875,0.024167132,0.16136607
"3149",0.73910711,0.64109273,0.70080197,0.80790381,0.91755511,2.0525414,0.24771826,-0.3508875,0.035693591,0.17016871
"3150",0.6613724,0.65483174,0.70943432,0.83915004,0.84246023,2.1391117,0.28906068,-0.30070143,0.03048746,0.18300649
"3151",0.64680492,0.7191537,0.74397443,0.81317296,0.9232282,2.1253352,0.31864204,-0.23213494,0.013091846,0.16242712
"3152",0.68137004,0.67708013,0.72908688,0.79419272,0.83764422,1.511024,0.43574893,-0.40066729,0.022068016,0.15669524
"3153",0.70820492,0.68907579,0.72244365,0.88981164,0.91326507,1.5862805,0.45069978,-0.5634329,0.0092820439,0.14971345
"3154",0.58398003,0.65481475,0.74818772,0.72783143,0.836168,1.8759252,0.48542118,-0.39738514,0.0022738561,0.14619006
"3155",0.66402,0.68697367,0.76222911,0.75837109,0.8919196,1.7872372,0.53389764,-0.46730344,0.0074264337,0.13650792
"3156",0.64518428,0.70076375,0.71075646,0.78815756,0.89571014,1.761296,0.47307915,-0.40661474,0.0065246125,0.1441205
"3157",0.66774764,0.68977124,0.66879796,0.77005637,0.89669348,1.7109025,0.31916146,-0.42640426,0.012986106,0.14551285
"3158",0.65807013,0.62046099,0.70788553,0.80019068,0.90313545,1.7759758,0.2614041,-0.4233143,0.021615247,0.14431273
"3159",0.68793448,0.70607953,0.73116866,0.76485797,0.84218626,1.7738171,0.29521184,-0.44055426,0.011337132,0.13962977
"3160",0.68123298,0.69064891,0.72771152,0.78653532,0.90025665,1.530028,0.21110603,-0.41896079,0.0049117734,0.14654799
"3161",0.6990507,0.68242003,0.71551392,0.78771067,0.82843799,1.6172264,0.20262893,-0.34593076,0.019657129,0.14755926
"3162",0.69676419,0.72564134,0.71798404,0.90242059,0.95529404,1.2643679,0.22912129,-0.28687382,0.014715699,0.14166392
"3163",0.5951524,0.74357175,0.75880341,0.89814892,0.86217898,1.5961673,0.24283893,-0.27453024,0.016818273,0.13806885
"3164",0.66734516,0.70732746,0.73894518,0.82024332,0.91594318,1.3030781,0.29618894,-0.40377698,0.0028576154,0.14599368
"3165",0.74103046,0.72840482,0.70167189,0.85052846,0.852621,1.2155515,0.16202164,-0.47672648,0.00691767,0.14412337
"3166",0.71408144,0.68747868,0.75651671,0.83472587,0.90206275,1.2471449,0.11929893,-0.39508974,0.0038559393,0.13981847
"3167",0.65477951,0.72325058,0.74350435,0.82342485,0.85322934,1.2021004,0.20824351,-0.3831847,0.0065145412,0.13073645
"3168",0.68542106,0.70235302,0.7494411,0.85765435,0.88041982,1.2669418,0.2109661,-0.35227816,0.0086405702,0.13148881
"3169",0.59070344,0.63891987,0.75903053,0.83136329,0.94569662,1.5119115,0.29439626,-0.31836485,0.010247883,0.13821873
"3170",0.58851627,0.71760359,0.70599109,0.80963655,0.84240514,1.3676067,0.23480265,-0.3205508,0.01797167,0.14611045
"3171",0.6990419,0.72541405,0.7300962,0.85375043,0.92049898,1.4454559,0.069849461,-0.22454325,0.020446652,0.13830259
"3172",0.68090129,0.73789191,0.71375745,0.86360775,0.90501953,1.6608354,0.056414883,-0.28906741,-0.0011508474,0.13707774
"3173",0.66395965,0.77419361,0.78546145,0.88465863,0.88767287,1.5995202,0.01589644,-0.3026677,0.0043125111,0.13783523
"3174",0.65631054,0.65785422,0.69810425,0.76983661,0.82999063,1.987678,0.16122354,-0.29299541,0.0011016126,0.13043801
"3175",0.64004013,0.66786905,0.72062045,0.79387815,0.84955813,1.9772087,0.13762567,-0.26818587,-0.005253749,0.12987114
"3176",0.7080878,0.67540872,0.68779902,0.73501876,0.87017038,2.0274876,0.16893896,-0.24550838,-0.00089732702,0.12653403
"3177",0.68822793,0.68940907,0.71883833,0.8816775,0.88076006,1.5955394,0.26820897,-0.22696451,0.0029208338,0.1325587
"3178",0.73005127,0.65554769,0.74698956,0.85021719,0.86156326,1.8267877,0.32650914,-0.24749791,0.0045555907,0.14126886
"3179",0.66416489,0.69156108,0.71851331,0.86244407,0.88180867,1.5670592,0.44978975,-0.36103487,0.012563258,0.14374176
"3180",0.67695409,0.62274336,0.71532875,0.82060138,0.8502596,1.340051,0.35283801,-0.41676842,0.022022893,0.14708208
"3181",0.68025873,0.62812459,0.70479443,0.81478482,0.85386498,1.3684031,0.32191197,-0.4187476,0.021843291,0.14468323
"3182",0.60575392,0.60532067,0.71675608,0.77657183,0.88182386,1.2259781,0.32039515,-0.43093981,0.023516272,0.14628063
"3183",0.65810646,0.63610281,0.62554275,0.79835456,0.84046131,1.3711287,0.26764852,-0.48140278,0.030766545,0.14816499
"3184",0.72569672,0.63935269,0.72117002,0.79558498,0.86645858,1.5555465,0.29016656,-0.43794663,0.025974565,0.1514848
"3185",0.76692626,0.67258479,0.72794772,0.78124666,0.8770408,1.5456538,0.32675781,-0.45475468,0.022673739,0.14509185
"3186",0.67769562,0.65049179,0.707795,0.76045675,0.92322779,1.4360969,0.31697092,-0.45071937,0.022299721,0.13512232
"3187",0.77848149,0.68074437,0.7521749,0.8952712,0.91973682,1.3504365,0.2794227,-0.33286684,0.0024893507,0.1390981
"3188",0.65370961,0.73273415,0.74584837,0.81677696,0.83765296,1.7869188,0.20447371,-0.34213196,0.00026002325,0.1622536
"3189",0.69369617,0.67994457,0.72400139,0.80627703,0.8888959,1.1861899,0.23226825,-0.39978945,0.018234362,0.1492187
"3190",0.69787841,0.69073421,0.66835136,0.76564877,0.91283752,1.3135059,0.25880435,-0.40753212,0.011897263,0.14769489
"3191",0.69534491,0.66246504,0.72793548,0.80424187,0.85204669,1.152117,0.23247287,-0.34831599,0.011490312,0.15978601
"3192",0.63978521,0.651941,0.73379882,0.80629532,0.85851487,1.3348727,0.28733182,-0.34215065,0.020767758,0.16081464
"3193",0.69648933,0.70397834,0.72417657,0.85794322,0.9160882,1.555858,0.32422269,-0.41139761,0.028206094,0.16494317
"3194",0.69648221,0.72243194,0.70563894,0.83398545,0.94167959,1.50651,0.3302891,-0.43454598,0.029728767,0.16380837
"3195",0.67050327,0.65383216,0.73409495,0.79278553,0.84959428,1.6142631,0.34226461,-0.40396667,0.023689198,0.1645481
"3196",0.64752877,0.68610982,0.72404058,0.84697142,0.91631938,1.6239375,0.33601527,-0.38522713,0.023298191,0.15812682
"3197",0.65314393,0.64215663,0.73465117,0.85964797,0.83773383,1.5267903,0.22590365,-0.47916384,0.022790934,0.15426111
"3198",0.69821266,0.70889747,0.74243153,0.86787494,0.95951509,1.3435706,0.26827812,-0.47734449,0.022206231,0.14452396
"3199",0.65750294,0.6499808,0.71574556,0.81382109,0.88958296,1.4631123,0.21610971,-0.39566203,0.031446623,0.14035574
"3200",0.65001774,0.67860848,0.65586213,0.74436067,0.90336993,1.6302036,0.17610919,-0.41785481,0.030718982,0.1414941
"3201",0.63572383,0.72762917,0.75482904,0.84992987,0.83735249,1.1558298,0.15654169,-0.37772792,0.029879403,0.15685315
"3202",0.64668393,0.59599394,0.6540619,0.75518077,0.87015541,1.6442703,0.089623027,-0.37303333,0.034805609,0.15167329
"3203",0.68585674,0.72031701,0.7495974,0.88574708,0.9008558,1.7472451,0.22482831,-0.3931137,0.035252514,0.15692362
"3204",0.62562434,0.67985094,0.70469889,0.79866181,0.90028075,1.5563321,0.23612689,-0.42296145,0.033187092,0.15477437
"3205",0.64296391,0.68370888,0.75397779,0.88639511,0.92316573,1.5001262,0.25103523,-0.49399958,0.030944423,0.15515099
"3206",0.66483566,0.65867152,0.69630088,0.80996307,0.9147767,1.450021,0.21536492,-0.44063362,0.033438535,0.16067457
"3207",0.64516592,0.70628333,0.72592333,0.84818151,0.91772267,1.158462,0.24363764,-0.45219906,0.01944641,0.16279754
"3208",0.63550374,0.72022848,0.72117265,0.86070316,0.8365474,1.1553146,0.20661479,-0.45275985,0.015910867,0.16563245
"3209",0.60545265,0.69166743,0.79856433,0.83410665,0.90763722,1.3103682,0.19452919,-0.41599097,0.017651025,0.17091563
"3210",0.62537479,0.73975815,0.80488868,0.83312382,0.94791142,1.2856282,0.24242418,-0.38624,0.016806309,0.16898411
"3211",0.63264593,0.67728232,0.73201075,0.78055686,0.91895066,1.3126299,0.25090834,-0.35313733,0.010699902,0.16453027
"3212",0.61237338,0.70759252,0.69189373,0.86719338,0.86481206,1.1330583,0.21449507,-0.31913504,0.013291847,0.17001066
"3213",0.67234956,0.67018547,0.7241275,0.81441333,0.87618461,1.3293489,0.19176006,-0.41407941,0.016420431,0.16617281
"3214",0.60839851,0.70600955,0.67703899,0.87495896,0.86905582,1.0955978,0.12650754,-0.41059207,0.019832745,0.16989018
"3215",0.58968392,0.65352661,0.71356689,0.85379277,0.83558661,1.5382174,0.18699526,-0.38562571,0.021201304,0.18977672
"3216",0.78233001,0.67418325,0.78542163,0.73718805,0.92951655,1.3734855,0.16456465,-0.44940342,0.011026188,0.15868686
"3217",0.79780501,0.69125962,0.78976873,0.7226561,0.92817503,1.4006506,0.16357016,-0.46999158,0.01034149,0.15964865
"3218",0.70185571,0.7203329,0.71550961,0.80590207,0.88048659,1.3647236,0.25409631,-0.46969074,0.013286375,0.15475883
"3219",0.71609695,0.63893804,0.70280666,0.80711374,0.88486074,1.2732736,0.27918574,-0.44741323,0.016838603,0.1644355
"3220",0.72018477,0.73296383,0.76212544,0.80314738,0.94962496,1.5128211,0.2652845,-0.39494135,0.0093769944,0.15340101
"3221",0.72284832,0.72816232,0.78040087,0.78987695,0.96865884,1.5938203,0.25979508,-0.36853385,0.019625842,0.15033205
"3222",0.63316279,0.68039885,0.68842576,0.84115138,0.8641113,1.4752148,0.23554861,-0.51311056,0.016868124,0.1506378
"3223",0.66127407,0.6786912,0.70157498,0.76586614,0.83244438,1.7549448,0.21992202,-0.44768267,0.0044122585,0.15240418
"3224",0.62528022,0.67891721,0.68726173,0.78774477,0.88637948,1.2950372,0.25656235,-0.52259388,0.0027728045,0.15571932
"3225",0.62855239,0.64237869,0.72754352,0.78634078,0.87057741,1.4917397,0.28491017,-0.56431656,0.0026236795,0.15869324
"3226",0.63418349,0.66619636,0.72871581,0.77749044,0.87198457,1.461604,0.29684825,-0.57348207,0.0035709728,0.15892464
"3227",0.74730523,0.71273755,0.6970472,0.8610285,0.89389353,1.3714278,0.22662733,-0.45916715,0.0062340999,0.1433306
"3228",0.73039101,0.6787741,0.74402379,0.83793836,0.84931903,1.9731473,0.22158075,-0.33921773,0.01913201,0.15943264
"3229",0.72385687,0.69632712,0.74487144,0.82943867,0.83454016,1.8957633,0.23348301,-0.34311087,0.01792864,0.16012738
"3230",0.62110166,0.77209705,0.73086732,0.84587595,0.9599007,1.3093287,0.18316318,-0.35149335,0.015241196,0.16340675
"3231",0.63581121,0.68234776,0.72766149,0.75951786,0.87825518,1.7808884,0.2926799,-0.4155948,0.010521819,0.15921323
"3232",0.65692968,0.65467845,0.68957719,0.81328613,0.90890459,1.7259558,0.20220348,-0.4216275,0.024419639,0.15549022
"3233",0.62099168,0.68098303,0.66296331,0.87198068,0.90585578,1.6342127,0.21726471,-0.4425262,0.021577389,0.155646
"3234",0.64302511,0.65685306,0.67125397,0.92135314,0.86054952,1.650656,0.2198091,-0.4127802,0.023535124,0.13751104
"3235",0.63321503,0.64213977,0.67974242,0.85379504,0.92662736,1.5311698,0.18283794,-0.29268109,0.024216314,0.13274795
"3236",0.77026904,0.66912957,0.72604942,0.73391301,0.89581084,1.5082394,0.20360855,-0.350274,0.026235248,0.12911156
"3237",0.55944865,0.69349387,0.71481966,0.84292572,0.89053295,1.9727672,0.16840839,-0.19851374,0.02600659,0.12501939
"3238",0.58120073,0.68907607,0.77418511,0.85801771,0.88527229,1.891095,0.12052916,-0.19625624,0.030353186,0.12273708
"3239",0.58684032,0.63034819,0.6697888,0.78832669,0.88247151,2.0566758,0.035489114,-0.36827611,0.031132037,0.1208697
"3240",0.69912207,0.68443595,0.73377731,0.79545913,0.90335557,1.7100914,0.12536643,-0.40034508,0.022966538,0.1272538
"3241",0.64986829,0.65307491,0.69116423,0.76620715,0.8985217,1.7158616,0.15727221,-0.42205427,0.029131865,0.11717037
"3242",0.71799825,0.70902556,0.76272038,0.86607631,0.90578042,1.5243015,0.16520032,-0.35383376,0.027071439,0.1344476
"3243",0.62579108,0.66752898,0.70859299,0.77685279,0.89704132,1.5143745,0.10219659,-0.37642297,0.015822785,0.12412799
"3244",0.70846266,0.68641455,0.76058051,0.86856298,0.9116033,1.4252456,0.14403009,-0.3448752,0.028101003,0.12837765
"3245",0.65378314,0.68490969,0.7065032,0.79940548,0.88958938,1.6806423,0.1686589,-0.44987509,0.025611075,0.13198571
"3246",0.74862431,0.62272274,0.77334617,0.85832406,0.86390587,1.6882186,0.12479586,-0.44060513,0.02679744,0.1297313
"3247",0.64844487,0.68844634,0.69662847,0.74869486,0.89770013,1.5758286,0.1849974,-0.48101293,0.016134378,0.12863246
"3248",0.71724094,0.70957786,0.71449494,0.80496906,0.98088008,1.4060465,0.17226221,-0.50821064,0.026122226,0.1374651
"3249",0.61667032,0.71246558,0.68079796,0.8905181,0.88109559,1.7458249,0.2098104,-0.50850457,0.031723801,0.13253382
"3250",0.64229554,0.71571525,0.72893813,0.88207826,0.97627665,1.5320555,0.16072993,-0.49824436,0.023960743,0.13432
"3251",0.68351214,0.67250562,0.75009881,0.81945417,0.86952474,1.5050253,0.15425073,-0.54727522,0.024711105,0.13996054
"3252",0.65322109,0.65432496,0.73568664,0.78248196,0.88560349,1.6114186,0.14657445,-0.52485636,0.017747498,0.1304174
"3253",0.6832154,0.69602065,0.74567543,0.80622114,0.90766268,1.7070814,0.097296725,-0.50929044,0.031125001,0.1348094
"3254",0.54932753,0.6420736,0.65857796,0.86210496,0.89802276,1.7575167,0.033482411,-0.4382145,0.020391261,0.1405294
"3255",0.66334138,0.6597414,0.72999824,0.77235267,0.86542134,1.6628001,0.19259118,-0.51757968,0.024661105,0.13132568
"3256",0.65159021,0.72254263,0.73145862,0.80427562,0.91240661,1.9854821,0.19742466,-0.46668938,0.020677738,0.13853072
"3257",0.65199201,0.72153812,0.740944,0.82561305,0.93022798,2.2143288,0.17996258,-0.40733865,0.016812119,0.1361201
"3258",0.65769201,0.67122677,0.69218547,0.80948976,0.8466601,2.2431664,0.072576982,-0.42372938,0.017299643,0.12065269
"3259",0.65468948,0.65950645,0.64205851,0.82324672,0.87370713,2.1048924,0.086659219,-0.39478911,0.027748216,0.13007543
"3260",0.73499213,0.70818423,0.70965661,0.86729923,0.91511881,1.714959,0.17841579,-0.40947947,0.025930094,0.13322035
"3261",0.66084124,0.67781485,0.69525554,0.84445862,0.87581981,1.6426772,0.13212909,-0.40423425,0.037001621,0.13308283
"3262",0.66319501,0.81462859,0.72596425,0.91023809,0.94929543,1.3454214,0.12301281,-0.29667996,0.036220676,0.14659087
"3263",0.6938152,0.72842036,0.74184342,0.84047383,0.93271218,1.4251299,0.13389782,-0.2777091,0.032398493,0.14050594
"3264",0.70656771,0.67154212,0.74031519,0.87720422,0.9119626,1.3327788,0.097335644,-0.28686942,0.037269149,0.14094744
"3265",0.72824632,0.70337591,0.68954336,0.89419757,0.87514884,1.7035509,0.14492049,-0.35074626,0.031949463,0.13128712
"3266",0.7535495,0.78193846,0.79459429,0.87077094,0.91341479,1.4124394,0.17673027,-0.33173747,0.037110378,0.12917141
"3267",0.6818134,0.6981943,0.75940051,0.87614052,0.86622577,1.4758235,0.25113492,-0.31085943,0.044424272,0.13196598
"3268",0.66685845,0.73696352,0.78340262,0.84189447,0.97126579,1.2874858,0.2674353,-0.29983453,0.042885643,0.13494059
"3269",0.6728672,0.6242341,0.72754059,0.82122852,0.8770598,1.4836978,0.32972337,-0.30694786,0.038596776,0.14344657
"3270",0.68724039,0.64108508,0.67793246,0.84503377,0.90771989,1.3959134,0.31782252,-0.30757134,0.045021718,0.14527259
"3271",0.71796203,0.67998326,0.65707705,0.82548051,0.91339604,1.3969493,0.27333443,-0.31504731,0.042868742,0.14074318
"3272",0.61370046,0.70604244,0.75211208,0.85180845,0.90199302,1.2297095,0.28233724,-0.29248126,0.0565524,0.13894742
"3273",0.66372805,0.69567926,0.75349647,0.7795525,0.93799986,1.4813238,0.30243429,-0.33996542,0.062154293,0.12121832
"3274",0.73094118,0.78390218,0.75422234,0.84321276,0.96002246,1.4970112,0.30051691,-0.32411865,0.053168927,0.12394442
"3275",0.73151872,0.68155608,0.70791843,0.84538919,0.91838294,1.6437833,0.31775379,-0.35339648,0.049796494,0.1243177
"3276",0.67183034,0.70440769,0.73233743,0.86345831,0.87723563,1.6083053,0.32907379,-0.37001799,0.065657405,0.1197616
"3277",0.63812611,0.60652389,0.714094,0.84169015,0.83316944,1.8532686,0.27465614,-0.42425919,0.057570548,0.12862673
"3278",0.62866015,0.66674186,0.68162064,0.76290263,0.80156711,1.8780974,0.26940991,-0.37733628,0.055114707,0.13861584
"3279",0.70835292,0.73608863,0.73731594,0.88386043,0.93754648,1.6625433,0.22328352,-0.3177984,0.041560463,0.13294279
"3280",0.67384747,0.70375126,0.75542083,0.82343584,0.91086059,1.7346132,0.19540531,-0.34976687,0.038418385,0.14324178
"3281",0.69605176,0.65471579,0.6715088,0.7877238,0.81845202,1.8139617,0.14213383,-0.15891717,0.024894035,0.15093382
"3282",0.66258956,0.68047413,0.74491585,0.75390856,0.86340894,1.6801802,0.073967119,-0.1613452,0.01710919,0.14817075
"3283",0.64067024,0.711527,0.6835418,0.86476583,0.89260091,1.964864,0.22018939,-0.16098775,0.0062485203,0.15512987
"3284",0.69531941,0.69613682,0.75026365,0.86063427,0.85935594,1.5526156,0.23113464,-0.26281493,0.011624455,0.1573733
"3285",0.65285716,0.69739571,0.73411188,0.82454319,0.89224418,1.5158965,0.27710642,-0.30905572,0.022677464,0.15737996
"3286",0.67195617,0.70978209,0.73263451,0.82945241,0.88996805,1.4087822,0.31495649,-0.31574041,0.027307297,0.1507058
"3287",0.67180962,0.70218714,0.73102547,0.86776934,0.92207121,1.761842,0.32438726,-0.37441676,0.022534922,0.14952646
"3288",0.67691285,0.730796,0.75357936,0.84293403,0.91933543,1.704245,0.34366396,-0.37587746,0.02202295,0.1506774
"3289",0.67372185,0.67043886,0.74230269,0.87701169,0.96069727,1.8118247,0.21235094,-0.3573946,0.026029401,0.13443889
"3290",0.65875274,0.69915973,0.69904531,0.86281164,0.86538559,1.4935409,0.41159859,-0.33806685,0.030705166,0.14619424
"3291",0.6518826,0.68803886,0.70936091,0.81515769,0.86957876,1.5624816,0.40660032,-0.39013089,0.03263885,0.1397761
"3292",0.68163823,0.74424626,0.67152817,0.82693941,0.86481003,1.7116426,0.37374224,-0.30097606,0.016624192,0.13926001
"3293",0.68025542,0.69425057,0.73823409,0.87955618,0.83588107,1.5104814,0.32475409,-0.26957536,0.016968592,0.14662759
"3294",0.68640541,0.72854423,0.75293136,0.82228884,0.91628774,1.5140465,0.32436804,-0.27532086,0.018855207,0.14927024
"3295",0.68664401,0.65714892,0.66978417,0.76339271,0.82384184,1.506231,0.3484275,-0.2640756,0.021284072,0.159029
"3296",0.65695585,0.69607501,0.66128468,0.71089141,0.89897412,1.2090355,0.37502111,-0.33644859,0.02401167,0.14582657
"3297",0.68338246,0.7000952,0.74800535,0.81437858,0.86067923,1.5657201,0.3359812,-0.33731549,0.030574365,0.16272177
"3298",0.68687748,0.74344875,0.69619989,0.80789701,0.92995164,1.490086,0.29555426,-0.36668897,0.039085763,0.15036824
"3299",0.68191999,0.71870107,0.70603899,0.80851607,0.94075651,1.5250357,0.3098386,-0.36968072,0.03499671,0.1500677
"3300",0.66093909,0.7139403,0.70272235,0.79965313,0.92230205,1.4620545,0.28842583,-0.40999854,0.038155519,0.15282858
"3301",0.62220961,0.69175665,0.73323071,0.8221735,0.89115613,1.3619953,0.29149899,-0.35218638,0.028822039,0.16690134
"3302",0.68479232,0.70954368,0.71079527,0.8140498,0.90359886,1.452613,0.22162466,-0.33789063,0.032719666,0.17332154
"3303",0.65159106,0.68417033,0.67668943,0.84835685,0.91886965,1.4274411,0.2383051,-0.30322777,0.030707785,0.16992826
